ID,business_id,city,state,postal_code,latitude,longitude,review_count,EthnicType,stars
6305,ZXfMiPsPv-cH7GMQ-5-mhA,Las Vegas,NV,89149,36.2739112,-115.2692364,173,American,3.5
6308,0odAupWjDV8gwhaLqyh1-A,Las Vegas,NV,89106,36.1634205,-115.1588431,24,Mexican,2.5
6309,SVtv-HglZotLo64QMWtQfA,Las Vegas,NV,89104,36.15833888,-115.1377553,14,American,4.5
6311,Voy_shxcm2YnHQOtfUj1KQ,Las Vegas,NV,89102,36.1253808,-115.1959803,59,Chinese,2.5
6314,41WfL6MGTAXYgRQfNT3dyA,Las Vegas,NV,89119,36.059041,-115.118746,33,Mexican,3
6315,len2nrEtgD9bjnoYSyLPjA,Phoenix,AZ,85032,33.639783,-111.97826,303,Greek,4.5
6316,wPiRP76arN0NB3M1ZXXp7g,Las Vegas,NV,89109,36.122084,-115.168033,542,Italian,3.5
6318,rSasUpdyJO0sSC-UoOj38A,Phoenix,AZ,85033,33.4765,-112.224647,14,Spanish,4
6320,ostVuyoxxQiP3Qik_L7nPA,Las Vegas,NV,89149,36.269812,-115.261465,465,American,3
6321,oH6QAuoTLFaX97oqqpLTMg,Las Vegas,NV,89113,36.042461,-115.2782,300,Italian,4
6323,l8tSrCIwIyRMBHUiZ9By4A,Phoenix,AZ,85050,33.67567991,-111.9720205,163,American,4
6324,5O7qB4gNmr3NgdYAuYbP4Q,Las Vegas,NV,89146,36.1256933,-115.2112778,73,Indian,4
6325,_MeGxn_23d51eOyk-0XuHg,Phoenix,AZ,85034,33.4364731,-112.0583729,24,American,3
6326,_4n7K_UdRSEMw4vJdsU9jQ,Phoenix,AZ,85027,33.6556205,-112.1327944,44,Italian,3.5
6327,_eYGcch95eygN_b_rigUkg,Las Vegas,NV,89121,36.1008737,-115.0755602,29,Mexican,3.5
6328,bWq5fLpzPAf_97E4_LuXJA,Phoenix,AZ,85034,33.4371541,-112.0576624,8,Mexican,4
6330,3dC3opMY67zrquz_yYc-tw,Las Vegas,NV,89108,36.2026153,-115.2429108,61,Mexican,3
6332,amwEhW6y9PZtq5ZYNJhQBA,Las Vegas,NV,89102,36.14370884,-115.1695981,83,Spanish,4
6333,uuGL8diLlHfeUeFuod3F-w,Las Vegas,NV,89109,36.102928,-115.173847,1229,American,3.5
6334,fuW-VCynECpKukrm-9nxdg,Las Vegas,NV,89103,36.116864,-115.185757,456,Mexican,3.5
6336,mlXQFMNrCFgnOjQhylD9yw,Las Vegas,NV,89109,36.09903574,-115.1748772,8,Italian,2
6341,SvoIBKec8s1kOARX_3EKXw,Phoenix,AZ,85016,33.4881552,-112.030484,30,Mexican,4
6342,bz69msmKwRjWQzN-XwyV6Q,Las Vegas,NV,89101,36.17214416,-115.1414131,80,Italian,4
6343,nFesIguvEF_h5h7lNSn__w,Las Vegas,NV,89121,36.12992913,-115.0905663,20,American,3.5
6345,uZ0C261kg1YgvTMTEmIL0Q,Phoenix,AZ,85007,33.4588586,-112.0827641,166,Mexican,4
6347,G-uuABMCbX0MYf0gQDVfKg,Phoenix,AZ,85054,33.6576228,-111.9282722,25,Mexican,4
6349,Bhj4G0ArZqRvz9DprbNX3A,Las Vegas,NV,89147,36.1138469,-115.2806243,294,Mediterranean,4.5
6352,cCV0q8VV5RZIfcvolWXlBQ,Phoenix,AZ,85014,33.523464,-112.049161,29,Mexican,3
6353,KXaoMnxau0tei2uRZuA9mQ,Las Vegas,NV,89117,36.1444616,-115.2964455,39,Asian Fusion,3.5
6358,aTbz9GdpAf2M5MeAHVNhWw,Las Vegas,NV,89146,36.1452108,-115.2412705,93,Chinese,4
6364,UvcH52d-FQ3waD5Z0LmFCQ,Las Vegas,NV,89109,36.114423,-115.171908,230,Japanese,3.5
6366,6fz0hnNIVpLF5v2NqJfA9w,Las Vegas,NV,89113,36.0209186,-115.2673009,236,American,4
6367,6qP6R78nlAGSahx78DayHQ,Las Vegas,NV,89120,36.071741,-115.116276,18,Mexican,3.5
6368,8KEB1lcjKlIVSd6uA8JB9w,Las Vegas,NV,89113,36.06025614,-115.2787455,146,Mexican,2.5
6372,DMyoxEaTGTakZxWgh1D5bw,Phoenix,AZ,85016,33.51047069,-112.0266087,565,American,4
6373,KOA3EA_eFxiRz5P2lAmM_Q,Phoenix,AZ,85044,33.31926689,-111.9746716,67,American,4
6376,evdJO0v9rvVixieNEnaeJg,Phoenix,AZ,85018,33.5092195,-111.9959961,395,Japanese,4.5
6379,D6K3VT6S8FwFm4u5uN8T8g,Las Vegas,NV,89146,36.15957623,-115.2330893,339,Asian Fusion,4
6381,0_aeYE2-VbsZts_UpILgDw,Las Vegas,NV,89135,36.15283146,-115.3338668,893,American,4
6382,G81PxmvajV-M-fZWopK4kg,Phoenix,AZ,85008,33.46666749,-111.9877547,38,Mexican,3.5
6384,079CV1EE5WLdQqVEVYFeHQ,Phoenix,AZ,85013,33.50982697,-112.0754786,142,Chinese,4
6386,ars2tzN-u21FuTwuxAMkVQ,Las Vegas,NV,89117,36.12993022,-115.2758996,88,Vietnamese,4
6387,0xvdC8F0HmFpAFkJk6nXLg,Las Vegas,NV,89117,36.1455632,-115.3006082,348,Asian Fusion,4.5
6388,IJGrBQyYpCBkbZx65H5J5g,Las Vegas,NV,89123,36.02075794,-115.1191669,100,Mexican,4
6390,Qm2datcYBPXrPATVGFJQfQ,Las Vegas,NV,89110,36.17566296,-115.0630285,16,Mediterranean,4.5
6393,oZfNL6ZFdITqfwJzcE-LyA,Phoenix,AZ,85042,33.3815553,-112.0736476,52,Chinese,3.5
6395,DNiL3RiD-mr29lx3Js3eBA,Las Vegas,NV,89104,36.1426537,-115.1187755,16,American,3
6397,yhgOJXJd_XAU-8jIvcfq0g,Las Vegas,NV,89102,36.127655,-115.1979112,34,Asian Fusion,4
6400,wN2zNgEK-QizEA_NKAHj6Q,Phoenix,AZ,85044,33.3172434,-111.9765164,271,Japanese,3
6403,eJNHwNoCk_hZbK8AeHDZ9g,Las Vegas,NV,89113,36.0636453,-115.2520481,305,American,3.5
6404,fzxvmA3Ygu3yrQQ6-cEpTw,Phoenix,AZ,85014,33.519819,-112.0646248,298,Italian,4
6405,TqAXKLF1P5XAIG9Uq2eUmQ,Phoenix,AZ,85009,33.4659515,-112.1215774,18,Mexican,4.5
6408,A8IouaHOlMHoVIRuAKbKzA,Las Vegas,NV,89103,36.11691472,-115.1862675,64,American,4
6410,5JNvfPfd6mcpwNoekzqBow,Las Vegas,NV,89169,36.115316,-115.158502,48,Japanese,2
6414,yCUM58iPU8-G6KbgmzuKjA,Las Vegas,NV,89101,36.1715474,-115.144279,16,American,3.5
6415,sqRX-XLlhx4rs2c1TpBf8A,Las Vegas,NV,89146,36.127033,-115.210028,1307,Japanese,4.5
6416,uTCOEqjuVAXUOzti5TWj2Q,Phoenix,AZ,85016,33.5103952,-112.0286923,137,French,4
6418,hJkGfdNlHTfqFTeZ1xkjrw,Las Vegas,NV,89148,36.056603,-115.2784561,113,American,4.5
6419,BnpuVvPy3sfLlkqKCx6Xnw,Las Vegas,NV,89135,36.1564004,-115.3335562,329,American,2.5
6423,kQbo5EmBXphXfLFddMqsug,Phoenix,AZ,85004,33.4724737,-112.0722009,28,American,4
6427,VM7Q3xWH5XiwbaIeSyJ-vw,Phoenix,AZ,85032,33.63821585,-111.9774528,29,Mexican,3.5
6428,zCHEDV06NXGs6GAXmFyDFw,Las Vegas,NV,89115,36.2400638,-115.0626441,3,American,3
6429,CuHYFYUFT5PrVqGj0a4_8Q,Phoenix,AZ,85022,33.6407026,-112.068183,53,American,3.5
6432,XmxRXzCFkzQK23kkHgUgLA,Phoenix,AZ,85016,33.51069226,-112.0265867,90,Italian,4.5
6433,gqVHoP4noz1EAa7nhHLk4w,Las Vegas,NV,89130,36.23816349,-115.2250551,20,Chinese,2.5
6435,PQWE8a6Opjiuzt7DaX2R6Q,Phoenix,AZ,85054,33.65711237,-111.9267365,324,Mexican,3.5
6436,c33m1IMz1N7S1-sqTbsqRA,Phoenix,AZ,85027,33.68326554,-112.0986573,9,Italian,3
6437,1i4iRBkkNU_o_S2pY7W7kQ,Las Vegas,NV,89104,36.1454263,-115.0648047,15,Chinese,3.5
6440,HbLNib13kdNkvq_A9O_waw,Phoenix,AZ,85041,33.37694455,-112.0736782,20,Chinese,3.5
6442,cFL5Uu0XxIH4OdbKXXoGCQ,Las Vegas,NV,89118,36.0998571,-115.2211302,9,Mexican,3.5
6443,jOJaJatp88cqnkVo8D8RJg,Phoenix,AZ,85044,33.347684,-111.976156,413,Japanese,3.5
6451,ai5dbb7P-qwt113PaJJCwg,Las Vegas,NV,89104,36.14938091,-115.1539853,80,American,3.5
6453,bPh7M1vos_V-g8_s-eHaNA,Las Vegas,NV,89102,36.14570651,-115.1883038,229,American,4
6456,1ZnVfS-qP19upP_fwOhZsA,Las Vegas,NV,89146,36.126663,-115.20992,832,Asian Fusion,4
6458,H-3l48X4ANDJeok4OxS2Vw,Phoenix,AZ,85006,33.4660319,-112.0473925,4,Mexican,3
6460,Ehy-uoyjrL_w_tWdf8cwWA,Las Vegas,NV,89146,36.15941117,-115.2085999,4,American,4.5
6461,#NAME?,Las Vegas,NV,89135,36.1551327,-115.334816,208,Asian Fusion,3.5
6468,YmIYjZGnuZzqVPkFBF4Omw,Phoenix,AZ,85003,33.4475173,-112.0742715,107,American,3.5
6469,1uDUisf3ro5V3vC60cxfFw,Las Vegas,NV,89044,35.9208835,-115.1652008,47,American,4.5
6470,vLkKorA1gPS97Zj0_WKA0Q,Las Vegas,NV,89158,36.10608001,-115.1747367,268,French,4.5
6473,75i9St7QE12NX5JM-Zt90g,Phoenix,AZ,85041,33.3933004,-112.1331165,5,Mexican,2
6474,dm6sO_Y8JdKTE1ZM955yug,Las Vegas,NV,89146,36.12737486,-115.2241711,423,Thai,4.5
6477,CElwRv4CtK56NljAuCwepw,Phoenix,AZ,85016,33.537514,-112.047195,263,Italian,4
6483,6Z6IyosSMciZtwk8hRLRag,Las Vegas,NV,89146,36.12687497,-115.2246677,398,Chinese,3.5
6485,TtqvXhjmXXd0nhibRAbpRg,Las Vegas,NV,89102,36.15967292,-115.1720038,82,Japanese,3.5
6490,YyvpjiXO_lQuZxn6wqoPJw,Phoenix,AZ,85054,33.65695269,-111.9323154,197,Korean,3.5
6491,u6biYZCSOwyQ-WmXqQbbQA,Phoenix,AZ,85013,33.509547,-112.078698,448,American,3.5
6496,TmAbrQoXslJsReCqLfwnXA,Las Vegas,NV,89102,36.1440036,-115.1987143,81,Vietnamese,4
6497,d-wvSnFt6JAZBzqMiGpvyQ,Phoenix,AZ,85034,33.43589121,-111.9978583,126,Italian,4
6500,b48IZPvY6MQO8MXK3uCNCQ,Las Vegas,NV,89183,36.0008248,-115.1544012,33,American,4
6504,j5nPiTwWEFr-VsePew7Sjg,Las Vegas,NV,89102,36.125908,-115.197904,1378,Japanese,4
6506,eM7kvr9rSIJkDs9VWTko1A,Phoenix,AZ,85050,33.67667586,-111.9733049,42,American,2.5
6509,cUHPc4rW6qi3yTBPdQDCKw,Las Vegas,NV,89102,36.1253808,-115.1959803,149,Chinese,2
6511,HTaA1mo9cB1dXMwfJC6yKg,Phoenix,AZ,85051,33.58034768,-112.1183646,186,American,2.5
6512,YODpEX6xACHoERsIol4-gg,Las Vegas,NV,89106,36.1800189,-115.1775776,10,American,2.5
6514,oKATEDDmUGDDr-tIbDX5Pg,Las Vegas,NV,89106,36.167252,-115.154643,18,American,5
6515,VBJwRxOAtvjy7taLXEjmfg,Phoenix,AZ,85021,33.580271,-112.119687,59,American,2.5
6519,pBwOqgpkaDmFUDYX8cbnNQ,Phoenix,AZ,85006,33.4753452,-112.0480392,163,Mexican,4.5
6522,i01GMZM2u02SrMT6WGJJ4g,Phoenix,AZ,85033,33.47553383,-112.2247172,3,Mexican,3.5
6524,DLw9rK8Qb6l7ESgxtR47qQ,Las Vegas,NV,89139,36.0387056,-115.1986027,222,Hawaiian,4
6526,Kyl7Iaubsz3vvfykxdcmjA,Las Vegas,NV,89103,36.114375,-115.19581,29,American,3
6527,wZkjm9TGa7nXLYHxhIRO5w,Las Vegas,NV,89102,36.1256356,-115.2024865,57,Asian Fusion,5
6528,YTCCJ3ShO-zg0dlx1nk6dw,Las Vegas,NV,89119,36.102697,-115.169058,353,Japanese,4.5
6529,SgSVJWgMwFteYyz4OlHu9Q,Las Vegas,NV,89117,36.14225436,-115.2794233,245,Italian,4.5
6534,#NAME?,Phoenix,AZ,85016,33.5308076,-112.0397911,14,Greek,3
6535,9SNebKqP9jtwM7ebzsu3nA,Phoenix,AZ,85035,33.4662939,-112.1671653,31,Chinese,3
6536,rUwIlMN5wD2Kga5sx5skWQ,Phoenix,AZ,85044,33.35114961,-111.9733728,8,American,4
6537,cpT-N40nSB_0U7QREFzCwA,Phoenix,AZ,85023,33.6114522,-112.1014798,41,Asian Fusion,4.5
6538,JgkfjCL1NfMBC_M_hax_3Q,Las Vegas,NV,89104,36.1592832,-115.078231,137,Hawaiian,4
6540,QmVF3KJ07PsdroCFwOC_Ow,Las Vegas,NV,89119,36.1067926,-115.1364723,179,Thai,4
6541,KkVkroVMA2rBLJz529nZVw,Phoenix,AZ,85040,33.406735,-111.97758,10,Mexican,4
6542,Mn6PbumS7GL2v3jPilTaeg,Las Vegas,NV,89109,36.106542,-115.17204,536,Indian,3.5
6544,rWvn5iE53sHqRXPyzWc0TQ,Phoenix,AZ,85021,33.552894,-112.100054,78,Italian,4
6545,sAZGdlYTp41UWEjHdeZrWg,Las Vegas,NV,89146,36.14324389,-115.2418982,41,American,5
6547,7re6iyJY2v4Zb3x3hJnkaA,Las Vegas,NV,89101,36.17030844,-115.1458076,10,Mexican,3
6549,9cw870n3gsGikVoOT5YOYg,Las Vegas,NV,89113,36.06092286,-115.2773718,429,Asian Fusion,4.5
6550,WiWJR2WrC2x4_2sZ6p5czQ,Las Vegas,NV,89113,36.08612288,-115.2433093,25,Mexican,2.5
6553,vZLAmpN-hTI3GCT9hlHVUA,Las Vegas,NV,89109,36.107199,-115.176987,344,Italian,4
6555,0N2y8rNxbet6p4UIBWTOrw,Phoenix,AZ,85053,33.6105418,-112.1485743,205,Greek,4.5
6557,bJy-0_F6V7ZX4lz1yU1k8g,Phoenix,AZ,85004,33.44782339,-112.0726832,29,Japanese,3.5
6559,j4F5LtyQ3_dKLJbIEkwFpQ,Las Vegas,NV,89135,36.149159,-115.333188,13,American,4.5
6563,oWD385Ues-RWJmhP_Riz1g,Las Vegas,NV,89123,36.017362,-115.117046,377,American,3.5
6565,aJR1iUWwNVBM692gq7adBA,Phoenix,AZ,85034,33.62494043,-111.9761858,97,Chinese,4
6567,lvuuyYZ-CzFrg1BLdV2OPw,Las Vegas,NV,89135,36.1569658,-115.3335939,333,Mexican,4
6569,gTw6PENNGl68ZPUpYWP50A,Las Vegas,NV,89139,36.04680238,-115.2441707,819,Korean,4
6570,lCI3S_Tb16uW3TOk-wMizA,Phoenix,AZ,85004,33.4473937,-112.0707686,150,American,4.5
6571,nvh-zGYHKwIUiPTgwhIScA,Las Vegas,NV,89115,36.2406,-115.08005,23,Mexican,2.5
6574,QUxzvPrcWSXCKtYcneXIVA,Las Vegas,NV,89128,36.19648724,-115.2505432,99,Mexican,4.5
6576,Cs8YvyehNELsgOsf5Us4Dg,Phoenix,AZ,85044,33.348359,-111.983325,6,Japanese,5
6578,CXrV-YvDIXUz9fGpTz5SEg,Las Vegas,NV,89139,36.03978127,-115.1909016,49,Mexican,3
6579,wD7Qg9eounsAtUZjlMZOuA,Las Vegas,NV,89106,36.1643156,-115.1574463,8,Chinese,2
6580,Wsb_rH2xNmMOdmzyb7eB7w,Phoenix,AZ,85003,33.4481291,-112.0778758,74,Greek,3.5
6581,viFP7j-WLzVhkCFXWGWQDw,Las Vegas,NV,89030,36.2398981,-115.116839,47,American,3
6583,pdy6EAcJvZks1hKogxOj6Q,Phoenix,AZ,85053,33.6386934,-112.1509917,123,Chinese,4
6584,d5jNxllk5BFt9R4YUEnSyQ,Las Vegas,NV,89121,36.1241977,-115.0758045,20,American,4
6585,nFPhaD8dn0URgLhqL3sPpQ,Phoenix,AZ,85042,33.386429,-112.072962,3,American,3
6586,OfLdWSqZ4HM_-B5khUtS8w,Phoenix,AZ,85027,33.6988969,-112.1012916,157,Greek,4.5
6590,dtVXEl_dASB1kn2erejiCw,Las Vegas,NV,89146,36.1271973,-115.2413372,11,Vietnamese,4
6591,tSJTbxhAO1tJMSdeTCiZwg,Phoenix,AZ,85054,33.67508192,-111.963172,192,American,4
6593,333W59XcrXZsJlnBAAx5mQ,Phoenix,AZ,85013,33.5173987,-112.0820298,183,Mexican,4
6594,sh69ApUyPhAltAMpv5vX3w,Phoenix,AZ,85007,33.4569647,-112.089245,86,Mexican,4
6596,EvE23d1PSbfGWe7EA5HRBQ,Las Vegas,NV,89148,36.0957104,-115.2982167,33,Chinese,4.5
6597,miUYb0E10sNtXe-qXiYjbw,Las Vegas,NV,89130,36.269717,-115.207249,34,American,4
6599,LRpFWbovjUShlvCKQOS-Ng,Las Vegas,NV,89102,36.1270623,-115.1987289,72,Japanese,4.5
6601,Tq032toLj_WQY3e7P3aQ8A,Las Vegas,NV,89149,36.27137207,-115.262993,68,American,3.5
6602,Zps5RW0brl-s43OvlCgZAQ,Phoenix,AZ,85014,33.53137365,-112.0645282,86,Italian,4
6603,BHAIidO5o16UpCNY3qTICw,Phoenix,AZ,85009,33.4648863,-112.1523457,11,Italian,2
6605,_eDVVS8wwXcdllaW6nfLyg,Las Vegas,NV,89113,36.0569792,-115.2801062,50,Korean,4.5
6606,9JTkh1D7u9fRBohglQRL0w,Phoenix,AZ,85034,33.43483353,-112.0140457,6,American,2
6608,2Xc6cpbFM6bqKkgz6bV9kQ,Las Vegas,NV,89109,36.1316722,-115.1642599,107,Japanese,3
6610,vjaHGc25CcyNPZTbjDa7Ww,Phoenix,AZ,85003,33.4550356,-112.0792846,513,American,4
6611,ExDYoLUru6wMcAmcSYwM3w,Phoenix,AZ,85040,33.4178714,-111.9959495,36,Mexican,3.5
6612,PhrTUiNQVA_XsK43O2TA5w,Las Vegas,NV,89169,36.12277518,-115.144583,62,Thai,4
6613,vHt0CSynqesXox-9nBj7uA,Las Vegas,NV,89149,36.2645991,-115.2564117,217,Mexican,3
6614,fgxW2Eww2MzMHd8eWT58Ig,Phoenix,AZ,85041,33.3784069,-112.115677,72,Mediterranean,4
6616,QnTuluWsuNb3aYCl-J9HVQ,Las Vegas,NV,89146,36.1582265,-115.2446302,45,American,4.5
6618,Kbidfh24_7-a380tovQeYA,Las Vegas,NV,89146,36.159578,-115.208656,24,Mexican,4
6619,Zx4iQCmQfAaXvwPc3TlF9Q,Las Vegas,NV,89146,36.1588017,-115.2182327,116,Italian,4
6626,OPiPeoJiv92rENwbq76orA,Las Vegas,NV,89129,36.2187196,-115.2568106,68,American,3
6627,NYRkbIL7yL7o75-MjhbgWw,Las Vegas,NV,89121,36.12923481,-115.0925605,10,Mexican,4
6630,UXqm21CiFIojOZdALb-AaA,Phoenix,AZ,85022,33.6407525,-112.0703411,32,American,3.5
6631,Zzl4ffV9kFY3yOSSgyRUBQ,Las Vegas,NV,89101,36.171235,-115.144061,218,American,3
6634,IJrWkR6jCoPgiNvmaZsfgw,Phoenix,AZ,85003,33.46550369,-112.0824051,42,American,3.5
6635,SAIrNOB4PtDA4gziNCucwg,Las Vegas,NV,89102,36.14392422,-115.1917273,1155,Italian,4
6638,RZGxU6bCoqgbi7xVB_UckQ,Las Vegas,NV,89108,36.1886106,-115.2403282,52,Mexican,3
6639,l4qomOr-2ZDOjWXSZXpzZg,Las Vegas,NV,89128,36.1908365,-115.2587987,92,Vietnamese,3
6640,hgeDR7BLRcN24G5LCp-W7w,Las Vegas,NV,89119,36.0995921,-115.1179537,3,Mexican,3
6641,4r0Ho5rbAZ_BhXvpQmxbag,Phoenix,AZ,85034,33.43408264,-111.9944143,15,American,1.5
6642,tA5mqEP68qjbTFK9c14D7A,Las Vegas,NV,89139,36.04637163,-115.2435887,273,Asian Fusion,4
6643,d6_51PI94EC1C5sG9hi6HA,Las Vegas,NV,89129,36.2215984,-115.3282387,67,American,3.5
6645,lpQziF9QCVZQRkxac1xzcw,Phoenix,AZ,85013,33.50978472,-112.075741,67,American,4.5
6648,QjfCmeznfZC9BPowyO4Npw,Las Vegas,NV,89109,36.1410827,-115.1364641,107,Thai,3
6649,C9ImzBi5fn742ZcAYDww2A,Las Vegas,NV,89141,35.9949501,-115.2062178,1191,American,4
6650,Z0o7EnCj3fgzC7E3QRabhQ,Las Vegas,NV,89102,36.1427819,-115.1747468,158,Italian,4
6653,VbqtbvvtNOe-YKA61-fSNA,Phoenix,AZ,85016,33.509564,-112.0408787,278,American,4
6654,bG8OeTrW5T7pRaDgKKUNAQ,Las Vegas,NV,89111,36.0823914,-115.1361061,74,American,2.5
6655,V96iWEiPOMLOSQgO4x2rfQ,Las Vegas,NV,89101,36.1701155,-115.1418332,39,American,2.5
6656,EDcZRvERC22Cvw1yi4-VKg,Phoenix,AZ,85032,33.627245,-111.97845,16,Italian,4.5
6657,b207RNqIAhTd4JsRsnXB1Q,Phoenix,AZ,85014,33.509677,-112.058811,246,Mexican,3.5
6658,LQZ2yBIAFmXYbDD0Z2Nhug,Las Vegas,NV,89019,36.1161559,-115.1750576,62,Mexican,2.5
6661,WSGHEQdcdbBWXDpna99EiQ,Las Vegas,NV,89128,36.1955672,-115.2567877,114,Asian Fusion,4
6663,XarMlmD4QuRgGdoYoKRRSQ,Las Vegas,NV,89119,36.0731047,-115.1175712,152,American,3.5
6664,4QmwJBk9VPKyO2DfUeIVWg,Las Vegas,NV,89103,36.1121042,-115.1823118,69,American,3.5
6665,wxzG81ZyWpBje_mU4aFLaw,Phoenix,AZ,85006,33.474345,-112.064842,284,Italian,3.5
6668,M9zu5KTyVwVC-45Mn8Wp0g,Las Vegas,NV,89139,36.04439434,-115.243879,74,Chinese,4
6673,NoA6bD6W7z_Aztk_cOU5cg,Las Vegas,NV,89106,36.1661416,-115.1564436,229,American,3
6675,j00iBr6uYnwgFs_J5y9f0w,Las Vegas,NV,89118,36.064201,-115.241566,211,Italian,3.5
6677,g62SlImzhs6_1t-knPjd8w,Las Vegas,NV,89119,36.09278851,-115.1761563,598,American,4
6680,naRs_pZV1k6ANa6Hd_VHsw,Las Vegas,NV,89109,36.1193098,-115.1717702,10,Chinese,2.5
6681,AjWFFZN8KwyqJzzi0DyEsw,Las Vegas,NV,89109,36.112648,-115.170283,611,American,3.5
6682,FgPANtTwZqXB-edLkZTXQg,Las Vegas,NV,89109,36.1035296,-115.1723424,39,Mexican,3
6683,1nM-ES-xVqL0yQGTCwtd-Q,Las Vegas,NV,89145,36.1713222,-115.2448862,55,Thai,3.5
6684,_7hhpjQHxjPi0gNzzMmO6g,Phoenix,AZ,85040,33.3936908,-112.0732157,7,Chinese,2
6687,#NAME?,Las Vegas,NV,89149,36.2715522,-115.2676311,165,Asian Fusion,4
6688,AL5YzikrmxwcBzBNLGO7Jw,Las Vegas,NV,89147,36.11330925,-115.3092668,191,American,3.5
6689,s9zNmeJIu83WVL56QNLD2A,Las Vegas,NV,89139,36.0341615,-115.2054062,54,Chinese,2.5
6693,SWDxTrwU_qlEcJp36IYquw,Phoenix,AZ,85029,33.5834916,-112.1508229,200,Mexican,4.5
6694,CI6gEOiOQ5ps0oMUhgmKRg,Phoenix,AZ,85013,33.4886989,-112.07707,27,American,4
6695,M1-aQ3XIMoAQeCUS0xQ4Mw,Las Vegas,NV,89109,36.122409,-115.13732,16,Mexican,3
6696,PlTdQdCWu2_hjbSuenB3pg,Phoenix,AZ,85009,33.4794638,-112.1521331,424,Vietnamese,4.5
6697,q3oJ6bNRV3OoJrwc95GOwg,Las Vegas,NV,89139,36.0359229,-115.2429072,631,American,4.5
6700,uwBJlA27pNywYTlPBiSqVw,Las Vegas,NV,89109,36.10963296,-115.1741339,136,American,3.5
6702,FB4qtiB4--kt_PqPSowJTA,Las Vegas,NV,89118,36.0724699,-115.243565,34,Japanese,4
6707,l3oWxCf7Y-X-fgAxNVR7-A,Las Vegas,NV,89103,36.0990918,-115.2261243,6,American,2
6708,caKRXynM5bY922pGtQhvfQ,Las Vegas,NV,89115,36.2400519,-115.0671549,49,Thai,4.5
6709,qov0ZyFFLCIKM-9ewBqPjw,Las Vegas,NV,89120,36.07063605,-115.0876811,12,American,4
6714,4E309lwPu65lXyaeuLRETQ,Las Vegas,NV,89102,36.133909,-115.1835692,22,American,3.5
6715,pKk7jCFIm96qDdk0laVT2w,Las Vegas,NV,89119,36.0911934,-115.1765744,1090,American,4
6716,CztQkxRXch0__MsSmB0tTw,Las Vegas,NV,89146,36.159498,-115.2308837,64,Chinese,3.5
6720,Z1yvzAbs4fGC28s7WtUonA,Las Vegas,NV,89135,36.14824611,-115.3335926,64,Mexican,3.5
6721,Szcr-yMxq76zRaSTUapAcw,Phoenix,AZ,85016,33.4805568,-112.0217728,24,Mexican,3.5
6725,JlNeaOymdVbE6_bubqjohg,Phoenix,AZ,85044,33.32044081,-111.9914005,103,Mexican,3.5
6726,VOAO6ip7GwK4McQZbRa60g,Las Vegas,NV,89147,36.10065571,-115.2957482,93,American,2.5
6728,HXJLOVSnv6X_b3mEQYWhEA,Las Vegas,NV,89146,36.1275457,-115.225503,12,Chinese,4.5
6729,Ih5Q1cNDLchhi1FqqTwrag,Las Vegas,NV,89101,36.16837371,-115.1381192,97,Indian,4.5
6731,E9IPxXY6pS2gTW2FBkAJmg,Phoenix,AZ,85004,33.442484,-112.073576,631,American,3.5
6735,iQOjQH30LFsj6aO3wJG7nQ,Las Vegas,NV,89146,36.15962,-115.2425364,4,Mexican,4
6736,EkuSy_kM8dpGrlb2pTxCBw,Las Vegas,NV,89109,36.1050193,-115.171768,291,Korean,3
6741,9EkpAzQGQuIguaV12Zxn-A,Phoenix,AZ,85020,33.5674641,-112.0562244,6,Mexican,4.5
6742,maIam6HyU4FB_sBIk9ippA,Las Vegas,NV,89139,36.03671,-115.24285,81,American,3
6745,IF9C_h3NONhXZ7bbyhtnxA,Las Vegas,NV,89102,36.14496173,-115.204818,127,Mediterranean,4.5
6746,Hw-yFY8Fz8HOvY6I5l7Ljg,Phoenix,AZ,85048,33.3063617,-112.0550783,54,American,4.5
6751,qTTBJ83d-nWSnQpXyd44gA,Las Vegas,NV,89146,36.14255733,-115.2423816,338,Greek,4
6753,S_5VQYMMa4aD3NzgYLkvhg,Las Vegas,NV,89102,36.1486584,-115.2098129,350,Asian Fusion,4.5
6754,91JwvxaCYhLWnAOWp_AmeQ,Las Vegas,NV,89109,36.0987307,-115.175777,34,American,2.5
6755,mGCOI83lIiDfc4cEOtmZlQ,Las Vegas,NV,89109,36.1022507,-115.1699679,51,Chinese,2.5
6756,eznFPTK8qoFLfDr_FZhBpg,Phoenix,AZ,85017,33.4809208,-112.1307323,22,Chinese,4
6758,dOGLTIMqqQZn8xxBRsU6CQ,Las Vegas,NV,89103,36.126175,-115.19047,438,Thai,3.5
6759,BZSzoBFhkXBUQTx4Cgl5Aw,Las Vegas,NV,89119,36.1003585,-115.1652072,281,American,4
6760,e13SEvJud_vgeDR_doL4sQ,Las Vegas,NV,89119,36.094254,-115.176019,615,Mexican,3.5
6762,k1QpHAkzKTrFYfk6u--VgQ,Phoenix,AZ,85016,33.5094461,-112.0403946,1081,Italian,4
6763,roA-hNugvAwiyVirIFH8Aw,Las Vegas,NV,89130,36.240226,-115.2069843,37,American,2.5
6767,yw9VoFdKeN0EAerh1VceVQ,Las Vegas,NV,89146,36.1256933,-115.2112778,19,Chinese,4.5
